type,layer,length,x1,y1,x2,y2
LINE,S-RBAR,9.4,65889.51472159578,27055.09622910305,65880.57044968578,27058.00239921507
LINE,S-RBAR,9.4,65880.57044968578,27058.00239921507,65875.04258564078,27050.39394708471
LINE,S-RBAR,9.4,65875.04258564078,27050.39394708471,65880.57044968578,27042.78549495435
LINE,S-RBAR,0.47,64725.04258564113,27050.38884840807,64725.04258564113,27049.91576216899
LINE,S-RBAR,0.48,64741.04258564112,27050.3939470847,64741.04258564112,27049.91576216899
LINE,S-RBAR,9.4,64730.57044968612,27042.78549495435,64739.51472159613,27045.69166506638
LINE,S-RBAR,9.4,64739.51472159613,27045.69166506638,64739.51472159613,27055.09622910305
LINE,S-RBAR,9.4,64739.51472159613,27055.09622910305,64730.57044968612,27058.00239921507
LINE,S-RBAR,9.4,64730.57044968612,27058.00239921507,64725.04258564112,27050.39394708471
LINE,S-RBAR,9.4,64725.04258564112,27050.39394708471,64730.57044968612,27042.78549495435
LINE,S-RBAR,0.47,64365.04258564113,27050.38884840807,64365.04258564113,27049.91576216899
LINE,S-RBAR,0.48,64381.04258564113,27050.3939470847,64381.04258564113,27049.91576216899
LINE,S-RBAR,9.4,64370.57044968613,27042.78549495435,64379.51472159613,27045.69166506638
LINE,S-RBAR,9.4,64379.51472159613,27045.69166506638,64379.51472159613,27055.09622910305
LINE,S-RBAR,9.4,64379.51472159613,27055.09622910305,64370.57044968613,27058.00239921507
LINE,S-RBAR,9.4,64370.57044968613,27058.00239921507,64365.04258564112,27050.39394708471
LINE,S-RBAR,9.4,64365.04258564112,27050.39394708471,64370.57044968613,27042.78549495435
LINE,S-RBAR,0.47,63865.04258570883,27050.38884840807,63865.04258570883,27049.91576216899
LINE,S-RBAR,0.48,63881.04258570883,27050.3939470847,63881.04258570883,27049.91576216899
LINE,S-RBAR,9.4,63870.57044975382,27042.78549495435,63879.51472166382,27045.69166506638
LINE,S-RBAR,9.4,63879.51472166382,27045.69166506638,63879.51472166382,27055.09622910305
LINE,S-RBAR,9.4,63879.51472166382,27055.09622910305,63870.57044975382,27058.00239921507
LINE,S-RBAR,9.4,63870.57044975382,27058.00239921507,63865.04258570882,27050.39394708471
LINE,S-RBAR,9.4,63865.04258570882,27050.39394708471,63870.57044975382,27042.78549495435
LINE,S-RBAR,0.47,63505.04258570883,27050.38884840807,63505.04258570883,27049.91576216899
LINE,S-RBAR,0.48,63521.04258570883,27050.3939470847,63521.04258570883,27049.91576216899
LINE,S-RBAR,9.4,63510.57044975382,27042.78549495435,63519.51472166382,27045.69166506638
LINE,S-RBAR,9.4,63519.51472166382,27045.69166506638,63519.51472166382,27055.09622910305
LINE,S-RBAR,9.4,63519.51472166382,27055.09622910305,63510.57044975382,27058.00239921507
LINE,S-RBAR,9.4,63510.57044975382,27058.00239921507,63505.04258570881,27050.39394708471
LINE,S-RBAR,9.4,63505.04258570881,27050.39394708471,63510.57044975382,27042.78549495435
LINE,S-RBAR,0.47,63521.04258570883,25100.39904574048,63521.04258570883,25100.87213197956
LINE,S-RBAR,0.48,63505.04258570883,25100.39394706385,63505.04258570883,25100.87213197956
LINE,S-RBAR,9.4,63515.51472166381,25092.78549493348,63521.04258570882,25100.39394706384
LINE,S-RBAR,9.4,63521.04258570882,25100.39394706384,63515.51472166381,25108.0023991942
LINE,S-RBAR,9.4,63515.51472166381,25108.0023991942,63506.57044975382,25105.09622908218
LINE,S-RBAR,9.4,63506.57044975382,25105.09622908218,63506.57044975382,25095.6916650455
LINE,S-RBAR,9.4,63506.57044975382,25095.6916650455,63515.51472166381,25092.78549493348
LINE,S-RBAR,0.47,63956.04258570878,25100.39904574048,63956.04258570878,25100.87213197955
LINE,S-RBAR,0.48,63940.04258570878,25100.39394706384,63940.04258570878,25100.87213197955
LINE,S-RBAR,9.4,63950.51472166377,25092.78549493348,63956.04258570877,25100.39394706384
LINE,S-RBAR,9.4,63956.04258570877,25100.39394706384,63950.51472166377,25108.0023991942
LINE,S-RBAR,9.4,63950.51472166377,25108.0023991942,63941.57044975377,25105.09622908218
LINE,S-RBAR,9.4,63941.57044975377,25105.09622908218,63941.57044975377,25095.6916650455
LINE,S-RBAR,2.15,63941.57044975377,25095.6916650455,63943.61614323788,25095.02697894006
LINE,S-RBAR,7.25,63943.61614323788,25095.02697894006,63950.51472166377,25092.78549493348
LINE,S-RBAR,0.47,64456.04258564109,25100.39904574049,64456.04258564109,25100.87213197957
LINE,S-RBAR,0.48,64440.04258564109,25100.39394706385,64440.04258564109,25100.87213197957
LINE,S-RBAR,9.4,64450.51472159608,25092.78549493349,64456.04258564108,25100.39394706385
LINE,S-RBAR,9.43,64456.04258564108,25100.39394706385,64450.42361031577,25107.97279534469
LINE,S-RBAR,9.31,64450.42361031577,25107.97279534469,64441.57044968608,25105.09622908219
LINE,S-RBAR,9.4,64441.57044968608,25105.09622908219,64441.57044968608,25095.69166504551
LINE,S-RBAR,9.31,64441.57044968608,25095.69166504551,64450.42361031577,25092.81509878301
LINE,S-RBAR,0.1,64450.42361031577,25092.81509878301,64450.51472159608,25092.78549493349
LINE,S-RBAR,0.47,64956.04258564105,25100.39904574047,64956.04258564105,25100.87213197955
LINE,S-RBAR,0.48,64940.04258564106,25100.39394706383,64940.04258564106,25100.87213197955
LINE,S-RBAR,9.4,64950.51472159604,25092.78549493347,64956.04258564104,25100.39394706383
LINE,S-RBAR,9.4,64956.04258564104,25100.39394706383,64950.51472159604,25108.00239919419
LINE,S-RBAR,9.4,64950.51472159604,25108.00239919419,64941.57044968605,25105.09622908217
LINE,S-RBAR,9.4,64941.57044968605,25105.09622908217,64941.57044968605,25095.69166504549
LINE,S-RBAR,9.4,64941.57044968605,25095.69166504549,64950.51472159604,25092.78549493347
LINE,S-RBAR,0.47,65456.04258564105,25100.39904574047,65456.04258564105,25100.87213197955
LINE,S-RBAR,0.48,65440.04258564105,25100.39394706383,65440.04258564105,25100.87213197955
LINE,S-RBAR,9.4,65450.51472159604,25092.78549493347,65456.04258564104,25100.39394706383
LINE,S-RBAR,9.4,65456.04258564104,25100.39394706383,65450.51472159604,25108.00239919419
LINE,S-RBAR,9.4,65450.51472159604,25108.00239919419,65441.57044968604,25105.09622908217
LINE,S-RBAR,9.4,65441.57044968604,25105.09622908217,65441.57044968604,25095.69166504549
LINE,S-RBAR,9.4,65441.57044968604,25095.69166504549,65450.51472159604,25092.78549493347
LINE,S-RBAR,0.47,65891.04258564077,25100.39904574303,65891.04258564077,25100.87213197958
LINE,S-RBAR,0.48,65875.04258564077,25100.39394706387,65875.04258564077,25100.87213197958
LINE,S-RBAR,9.4,65885.51472159575,25092.78549493351,65891.04258564077,25100.39394706387
LINE,S-RBAR,9.4,65891.04258564077,25100.39394706387,65885.51472159575,25108.00239919422
LINE,S-RBAR,9.4,65885.51472159575,25108.00239919422,65876.57044968575,25105.0962290822
LINE,S-RBAR,9.4,65876.57044968575,25105.0962290822,65876.57044968575,25095.69166504552
LINE,S-RBAR,9.4,65876.57044968575,25095.69166504552,65885.51472159575,25092.78549493351
LINE,S-RBAR,0.47,67041.0425856371,25100.39904574045,67041.0425856371,25100.87213197954
LINE,S-RBAR,0.48,67025.0425856371,25100.39394706381,67025.0425856371,25100.87213197954
LINE,S-RBAR,9.4,67035.51472159209,25092.78549493345,67041.04258563709,25100.39394706381
LINE,S-RBAR,9.4,67041.04258563709,25100.39394706381,67035.51472159209,25108.00239919417
LINE,S-RBAR,9.4,67035.51472159209,25108.00239919417,67026.57044968208,25105.09622908215
LINE,S-RBAR,9.4,67026.57044968208,25105.09622908215,67026.57044968208,25095.69166504547
LINE,S-RBAR,9.4,67026.57044968208,25095.69166504547,67035.51472159209,25092.78549493345
LINE,S-RBAR,0.47,67351.04258564123,25100.39904574045,67351.04258564123,25100.87213197954
LINE,S-RBAR,0.48,67335.04258564123,25100.39394706381,67335.04258564123,25100.87213197954
LINE,S-RBAR,9.4,67345.51472159622,25092.78549493345,67351.04258564123,25100.39394706381
LINE,S-RBAR,9.4,67351.04258564123,25100.39394706381,67345.51472159622,25108.00239919417
LINE,S-RBAR,9.4,67345.51472159622,25108.00239919417,67336.57044968623,25105.09622908215
LINE,S-RBAR,9.4,67336.57044968623,25105.09622908215,67336.57044968623,25095.69166504547
LINE,S-RBAR,9.4,67336.57044968623,25095.69166504547,67345.51472159622,25092.78549493345
LINE,S-RBAR,0.47,67851.04258564123,25100.39904574045,67851.04258564123,25100.87213197954
LINE,S-RBAR,0.48,67835.04258564123,25100.39394706381,67835.04258564123,25100.87213197954
LINE,S-RBAR,9.4,67845.51472159622,25092.78549493345,67851.04258564123,25100.39394706381
LINE,S-RBAR,9.4,67851.04258564123,25100.39394706381,67845.51472159622,25108.00239919417
LINE,S-RBAR,9.4,67845.51472159622,25108.00239919417,67836.57044968623,25105.09622908215
LINE,S-RBAR,9.4,67836.57044968623,25105.09622908215,67836.57044968623,25095.69166504547
LINE,S-RBAR,9.4,67836.57044968623,25095.69166504547,67845.51472159622,25092.78549493345
LINE,S-RBAR,0.47,68161.04258564075,25100.39904574045,68161.04258564075,25100.87213197953
LINE,S-RBAR,0.48,68145.04258564075,25100.39394706381,68145.04258564075,25100.87213197953
LINE,S-RBAR,9.4,68155.51472159574,25092.78549493345,68161.04258564075,25100.39394706381
LINE,S-RBAR,9.4,68161.04258564075,25100.39394706381,68155.51472159574,25108.00239919417
LINE,S-RBAR,9.4,68155.51472159574,25108.00239919417,68146.57044968574,25105.09622908214
LINE,S-RBAR,9.4,68146.57044968574,25105.09622908214,68146.57044968574,25095.69166504547
LINE,S-RBAR,9.4,68146.57044968574,25095.69166504547,68155.51472159574,25092.78549493345
LINE,S-RBAR,5.52,67760.04258564125,27050.3939470847,67760.04258564125,27044.87131569101
LINE,S-RBAR,5.52,67776.04258564125,27050.3939470847,67776.04258564125,27044.87131569101
LINE,S-RBAR,28.49,67760.04258564125,27044.87131569101,67760.04258564125,27016.38280530141
LINE,S-RBAR,28.49,67776.04258564125,27044.87131569101,67776.04258564125,27016.38280530141
LINE,S-RBAR,5.52,67776.04258564125,27010.86017390772,67776.04258564125,27016.38280530141
LINE,S-RBAR,5.52,67760.04258564125,27010.86017390772,67760.04258564125,27016.38280530141
LINE,S-RBAR,40.0,67760.04258564125,27010.86017390772,67760.04258564125,26970.86017390772
LINE,S-RBAR,40.0,67776.04258564125,27010.86017390772,67776.04258564125,26970.86017390772
LINE,S-RBAR,482.37,67760.04258564125,26970.86017390772,67760.04258564125,26488.48992586977
LINE,S-RBAR,16.0,67760.04258564125,26488.48992586977,67776.04258564125,26488.48992586977
LINE,S-RBAR,482.37,67776.04258564125,26970.86017390772,67776.04258564125,26488.48992586977
LINE,S-RBAR,9.4,67765.57044968625,27042.78549495435,67774.51472159625,27045.69166506637
LINE,S-RBAR,9.4,67774.51472159625,27045.69166506637,67774.51472159625,27055.09622910304
LINE,S-RBAR,9.4,67774.51472159625,27055.09622910304,67765.57044968625,27058.00239921506
LINE,S-RBAR,9.4,67765.57044968625,27058.00239921506,67760.04258564125,27050.3939470847
LINE,S-RBAR,9.4,67760.04258564125,27050.3939470847,67765.57044968625,27042.78549495435
LINE,S-RBAR,820.0,75461.17728389884,4019.750000001395,75461.17728389884,3199.750000001398
LINE,S-RBAR,820.0,75477.17728389884,4019.750000001395,75477.17728389884,3199.750000001398
LINE,S-RBAR,16.0,75461.17728389884,4019.750000001395,75477.17728389884,4019.750000001395
LINE,S-RBAR,521.0,78388.77162519228,3169.750000001398,77867.77162519228,3169.7500000014
LINE,S-RBAR,521.0,78388.77162519228,3161.750000001398,77867.77162519228,3161.7500000014
LINE,S-RBAR,8.0,78388.77162519228,3169.750000001398,78388.77162519228,3161.750000001398
LINE,S-RBAR,267.0,77843.77162519228,3145.7500000014,77843.77162519228,2878.750000001399
LINE,S-RBAR,267.0,77851.77162519228,3145.7500000014,77851.77162519228,2878.750000001399
LINE,S-RBAR,47.0,77867.77162519228,2854.750000001399,77914.77162519228,2854.750000001399
LINE,S-RBAR,47.0,77867.77162519228,2862.750000001399,77914.77162519228,2862.750000001399
LINE,S-RBAR,267.0,77938.77162519228,2878.750000001399,77938.77162519228,3145.750000001401
LINE,S-RBAR,267.0,77930.77162519228,2878.750000001399,77930.77162519228,3145.750000001401
LINE,S-RBAR,89.63,77851.77162519228,3127.80887450445,77915.14777953178,3064.432720164948
LINE,S-RBAR,8.0,77915.14777953178,3064.432720164948,77920.80463378126,3070.08957441444
LINE,S-RBAR,91.0,77856.4579166933,3134.436291502417,77920.80463378126,3070.08957441444
LINE,S-RBAR,9.4,73101.64941992186,2904.141547871036,73107.17728396686,2911.750000001398
LINE,S-RBAR,9.4,73107.17728396686,2911.750000001398,73101.64941992186,2919.358452131759
LINE,S-RBAR,9.4,73101.64941992186,2919.358452131759,73092.70514801185,2916.452282019738
LINE,S-RBAR,9.4,73092.70514801185,2916.452282019738,73092.70514801185,2907.047717983057
LINE,S-RBAR,9.4,73092.70514801185,2907.047717983057,73101.64941992186,2904.141547871036
LINE,S-RBAR,9.4,73536.6494199218,2904.141547871036,73542.1772839668,2911.750000001398
LINE,S-RBAR,9.4,73542.1772839668,2911.750000001398,73536.6494199218,2919.358452131759
LINE,S-RBAR,9.4,73536.6494199218,2919.358452131759,73527.70514801181,2916.452282019738
LINE,S-RBAR,9.4,73527.70514801181,2916.452282019738,73527.70514801181,2907.047717983057
LINE,S-RBAR,9.4,73527.70514801181,2907.047717983057,73536.6494199218,2904.141547871036
LINE,S-RBAR,9.4,74036.6494198541,2904.141547871036,74042.17728389913,2911.750000001398
LINE,S-RBAR,9.4,74042.17728389913,2911.750000001398,74036.6494198541,2919.358452131759
LINE,S-RBAR,9.4,74036.6494198541,2919.358452131759,74027.70514794411,2916.452282019738
LINE,S-RBAR,9.4,74027.70514794411,2916.452282019738,74027.70514794411,2907.047717983057
LINE,S-RBAR,9.4,74027.70514794411,2907.047717983057,74036.6494198541,2904.141547871036
LINE,S-RBAR,9.4,74536.64941985407,2904.141547871036,74542.17728389907,2911.750000001398
LINE,S-RBAR,9.4,74542.17728389907,2911.750000001398,74536.64941985407,2919.358452131759
LINE,S-RBAR,9.4,74536.64941985407,2919.358452131759,74527.70514794409,2916.452282019738
LINE,S-RBAR,9.4,74527.70514794409,2916.452282019738,74527.70514794409,2907.047717983057
LINE,S-RBAR,9.4,74527.70514794409,2907.047717983057,74536.64941985407,2904.141547871036
LINE,S-RBAR,9.4,75036.64941985407,2904.141547871036,75042.17728389907,2911.750000001398
LINE,S-RBAR,9.4,75042.17728389907,2911.750000001398,75036.64941985407,2919.358452131759
LINE,S-RBAR,9.4,75036.64941985407,2919.358452131759,75027.70514794407,2916.452282019738
LINE,S-RBAR,9.4,75027.70514794407,2916.452282019738,75027.70514794407,2907.047717983057
LINE,S-RBAR,9.4,75027.70514794407,2907.047717983057,75036.64941985407,2904.141547871036
LINE,S-RBAR,9.4,75471.64941985378,2904.141547871036,75477.17728389881,2911.750000001398
LINE,S-RBAR,9.4,75477.17728389881,2911.750000001398,75471.64941985378,2919.358452131759
LINE,S-RBAR,9.4,75471.64941985378,2919.358452131759,75462.70514794378,2916.452282019738
LINE,S-RBAR,9.4,75462.70514794378,2916.452282019738,75462.70514794378,2907.047717983057
LINE,S-RBAR,9.4,75462.70514794378,2907.047717983057,75471.64941985378,2904.141547871036
LINE,S-RBAR,9.4,76621.64941985012,2904.141547871036,76627.17728389511,2911.750000001398
LINE,S-RBAR,9.4,76627.17728389511,2911.750000001398,76621.64941985012,2919.358452131759
LINE,S-RBAR,9.4,76621.64941985012,2919.358452131759,76612.70514794011,2916.452282019738
LINE,S-RBAR,9.4,76612.70514794011,2916.452282019738,76612.70514794011,2907.047717983057
LINE,S-RBAR,9.4,76612.70514794011,2907.047717983057,76621.64941985012,2904.141547871036
LINE,S-RBAR,9.4,76931.64941985425,2904.141547871036,76937.17728389928,2911.750000001398
LINE,S-RBAR,9.4,76937.17728389928,2911.750000001398,76931.64941985425,2919.358452131759
LINE,S-RBAR,9.4,76931.64941985425,2919.358452131759,76922.70514794427,2916.452282019738
LINE,S-RBAR,9.4,76922.70514794427,2916.452282019738,76922.70514794427,2907.047717983057
LINE,S-RBAR,9.4,76922.70514794427,2907.047717983057,76931.64941985425,2904.141547871036
LINE,S-RBAR,9.4,77431.64941985425,2904.141547871036,77437.17728389928,2911.750000001398
LINE,S-RBAR,9.4,77437.17728389928,2911.750000001398,77431.64941985425,2919.358452131759
LINE,S-RBAR,9.4,77431.64941985425,2919.358452131759,77422.70514794427,2916.452282019738
LINE,S-RBAR,9.4,77422.70514794427,2916.452282019738,77422.70514794427,2907.047717983057
LINE,S-RBAR,9.4,77422.70514794427,2907.047717983057,77431.64941985425,2904.141547871036
LINE,S-RBAR,9.4,77741.64941985378,2904.141547871036,77747.17728389878,2911.750000001398
LINE,S-RBAR,9.4,77747.17728389878,2911.750000001398,77741.64941985378,2919.358452131759
LINE,S-RBAR,9.4,77741.64941985378,2919.358452131759,77732.70514794378,2916.452282019738
LINE,S-RBAR,9.4,77732.70514794378,2916.452282019738,77732.70514794378,2907.047717983057
LINE,S-RBAR,9.4,77732.70514794378,2907.047717983057,77741.64941985378,2904.141547871036
LINE,S-RBAR,521.0,84463.58641528012,3169.750000001397,83942.58641528012,3169.7500000014
LINE,S-RBAR,521.0,84463.58641528012,3161.750000001397,83942.58641528012,3161.750000001399
LINE,S-RBAR,8.0,84463.58641528012,3169.750000001397,84463.58641528012,3161.750000001397
LINE,S-RBAR,267.0,83918.58641528012,3145.7500000014,83918.58641528012,2878.750000001399
LINE,S-RBAR,267.0,83926.58641528012,3145.7500000014,83926.58641528012,2878.750000001399
LINE,S-RBAR,47.0,83942.58641528012,2854.750000001399,83989.58641528012,2854.750000001399
LINE,S-RBAR,47.0,83942.58641528012,2862.750000001399,83989.58641528012,2862.750000001399
LINE,S-RBAR,813.88,83985.58641528014,4019.7500000014,83985.58641528014,3205.868546233737
LINE,S-RBAR,813.88,84001.58641528014,4019.7500000014,84001.58641528014,3205.868546233737
LINE,S-RBAR,16.0,83985.58641528014,4019.7500000014,84001.58641528014,4019.7500000014
LINE,S-RBAR,456.22,81573.58641525931,3161.750000001397,82029.80858227173,3161.750000001399
LINE,S-RBAR,473.62,81573.58641525931,3169.750000001397,82047.20634307485,3169.7500000014
LINE,S-RBAR,8.0,81573.58641525931,3161.750000001397,81573.58641525931,3169.750000001397
LINE,S-RBAR,248.99,82110.5864152593,3127.738716253501,82110.5864152593,2878.750000001399
LINE,S-RBAR,266.62,82118.5864152593,3145.369927816919,82118.5864152593,2878.750000001399
LINE,S-RBAR,47.0,82094.5864152593,2862.750000001399,82047.58641525931,2862.750000001399
LINE,S-RBAR,47.0,82094.5864152593,2854.750000001399,82047.58641525931,2854.750000001399
LINE,S-RBAR,267.0,82031.5864152593,2878.750000001397,82031.5864152593,3145.7500000014
LINE,S-RBAR,267.0,82023.58641525931,2878.750000001397,82023.58641525931,3145.7500000014
LINE,S-RBAR,47.0,82047.58641525931,3161.7500000014,82094.58641525931,3161.7500000014
LINE,S-RBAR,47.0,82047.58641525931,3169.7500000014,82094.58641525931,3169.7500000014
LINE,S-RBAR,91.0,82105.9001237583,3134.436291502416,82041.55340667031,3070.08957441444
LINE,S-RBAR,8.0,82041.55340667031,3070.08957441444,82047.2102609198,3064.432720164947
LINE,S-RBAR,91.0,82111.55697800778,3128.779437252924,82047.2102609198,3064.432720164947
LINE,S-RBAR,813.88,82035.58641525925,4019.750000001401,82035.58641525925,3205.868546233793
LINE,S-RBAR,813.88,82051.58641525924,4019.750000001401,82051.58641525924,3205.868546233793
LINE,S-RBAR,16.0,82035.58641525925,4019.750000001401,82051.58641525924,4019.750000001401
LINE,S-RBAR,23.08,83981.16831016517,3189.643902183708,83969.46601476382,3169.7500000014
LINE,S-RBAR,23.83,83964.76013241088,3161.750000001399,83952.6797997756,3141.213434521394
LINE,S-RBAR,13.67,83994.9592576077,3181.531580158693,83988.0289163387,3169.7500000014
LINE,S-RBAR,33.24,83983.32303398577,3161.750000001399,83966.47074721812,3133.101112496379
LINE,S-RBAR,156.59,83946.05264210315,3108.342647681398,83946.05264210315,2951.750000001394
LINE,S-RBAR,13.22,83962.05264210315,3116.87646844635,83962.05264210315,3103.656356180388
LINE,S-RBAR,140.59,83962.05264210315,3092.342647681405,83962.05264210315,2951.750000001394
LINE,S-RBAR,280.47,83914.05264210315,2919.750000001394,83633.58641526969,2919.750000001394
LINE,S-RBAR,171.9,83603.58641526969,2919.750000001394,83431.68239406521,2919.750000001394
LINE,S-RBAR,16.0,83431.68239406521,2919.750000001394,83431.68239406521,2903.750000001395
LINE,S-RBAR,280.47,83914.05264210315,2903.750000001395,83633.5864152697,2903.750000001395
LINE,S-RBAR,171.9,83603.58641526969,2903.750000001395,83431.68239406521,2903.750000001395
LINE,S-RBAR,475.56,90246.26091401468,3169.750000001397,89770.70341507327,3169.7500000014
LINE,S-RBAR,26.88,89752.14051349838,3169.7500000014,89725.26091401468,3169.7500000014
LINE,S-RBAR,480.26,90246.26091401468,3161.750000001397,89765.99753272033,3161.750000001399
LINE,S-RBAR,22.17,89747.43463114544,3161.750000001399,89725.26091401468,3161.750000001399
LINE,S-RBAR,8.0,90246.26091401468,3169.750000001397,90246.26091401468,3161.750000001397
LINE,S-RBAR,225.4,89701.26091401468,3145.7500000014,89701.26091401468,2920.346882563636
LINE,S-RBAR,25.6,89701.26091401468,2904.346882563637,89701.26091401468,2878.750000001399
LINE,S-RBAR,223.15,89709.26091401468,3145.7500000014,89709.26091401468,2922.601428919927
LINE,S-RBAR,26.68,89709.26091401468,2905.431313960391,89709.26091401468,2878.750000001399
LINE,S-RBAR,47.0,89725.26091401468,2854.750000001399,89772.26091401468,2854.750000001399
LINE,S-RBAR,47.0,89725.26091401468,2862.750000001399,89772.26091401468,2862.750000001399
LINE,S-RBAR,820.0,89293.29123555409,4019.750000001398,89293.29123555409,3199.750000001397
LINE,S-RBAR,820.0,89309.29123555408,4019.750000001398,89309.29123555408,3199.750000001397
LINE,S-RBAR,16.0,89293.29123555409,4019.750000001398,89309.29123555408,4019.750000001398
LINE,S-RBAR,820.0,89564.29123555409,3199.750000001398,89564.29123555409,4019.750000001398
LINE,S-RBAR,16.0,89564.29123555409,4019.750000001398,89548.29123555409,4019.750000001398
LINE,S-RBAR,820.0,89548.29123555409,3199.750000001398,89548.29123555409,4019.750000001398
LINE,S-RBAR,820.0,88293.29123555409,4019.750000001395,88293.29123555409,3199.750000001398
LINE,S-RBAR,820.0,88309.29123555409,4019.750000001395,88309.29123555409,3199.750000001398
LINE,S-RBAR,16.0,88293.29123555409,4019.750000001395,88309.29123555409,4019.750000001395
LINE,S-RBAR,1070.0,88809.29123555409,2949.750000001399,88809.29123555409,4019.750000001396
LINE,S-RBAR,16.0,88809.29123555409,4019.750000001396,88793.2912355541,4019.750000001396
LINE,S-RBAR,1070.0,88793.2912355541,2949.750000001399,88793.2912355541,4019.750000001396
LINE,S-RBAR,820.0,88038.29123555409,4019.750000001394,88038.29123555409,3199.750000001398
LINE,S-RBAR,820.0,88054.29123555409,4019.750000001394,88054.29123555409,3199.750000001398
LINE,S-RBAR,16.0,88038.29123555409,4019.750000001394,88054.29123555409,4019.750000001394
LINE,S-RBAR,6.12,87818.26091401471,3205.868546233706,87818.26091401471,3199.750000001397
LINE,S-RBAR,6.12,89784.2609140147,3205.868546233747,89784.2609140147,3199.750000001398
LINE,S-RBAR,456.22,87356.26091399387,3161.750000001397,87812.48308100628,3161.750000001399
LINE,S-RBAR,473.62,87356.26091399387,3169.750000001397,87829.8808418094,3169.7500000014
LINE,S-RBAR,8.0,87356.26091399387,3161.750000001397,87356.26091399387,3169.750000001397
LINE,S-RBAR,205.14,87893.26091399386,3127.738716253501,87893.26091399386,2922.601428919925
LINE,S-RBAR,26.68,87893.26091399386,2905.431313960389,87893.26091399386,2878.750000001399
LINE,S-RBAR,225.02,87901.26091399386,3145.369927816919,87901.26091399386,2920.346882563636
LINE,S-RBAR,25.6,87901.26091399386,2904.346882563635,87901.26091399386,2878.750000001399
LINE,S-RBAR,47.0,87877.26091399386,2862.750000001399,87830.26091399387,2862.750000001399
LINE,S-RBAR,47.0,87877.26091399386,2854.750000001399,87830.26091399387,2854.750000001399
LINE,S-RBAR,267.0,87814.26091399386,2878.750000001397,87814.26091399386,3145.7500000014
LINE,S-RBAR,267.0,87806.26091399387,2878.750000001397,87806.26091399387,3145.7500000014
LINE,S-RBAR,5.88,87830.26091399387,3161.7500000014,87836.14492959919,3161.7500000014
LINE,S-RBAR,22.17,87855.0871968631,3161.7500000014,87877.26091399387,3161.7500000014
LINE,S-RBAR,1.56,87830.26091399387,3169.7500000014,87831.81841293526,3169.7500000014
LINE,S-RBAR,26.88,87850.38131451016,3169.7500000014,87877.26091399387,3169.7500000014
LINE,S-RBAR,21.22,87888.57462249286,3134.436291502416,87873.5678407521,3119.429509761669
LINE,S-RBAR,47.47,87857.79468717081,3103.656356180378,87824.22790540487,3070.08957441444
LINE,S-RBAR,8.0,87824.22790540487,3070.08957441444,87829.88475965436,3064.432720164947
LINE,S-RBAR,28.9,87894.23147674234,3128.779437252924,87873.79468717081,3108.342647681396
LINE,S-RBAR,39.47,87857.79468717081,3092.342647681396,87829.88475965436,3064.432720164947
LINE,S-RBAR,950.09,89768.2609140147,4155.961104327638,89768.2609140147,3205.868546233747
LINE,S-RBAR,950.09,89784.2609140147,4155.961104327638,89784.2609140147,3205.868546233747
LINE,S-RBAR,16.0,89768.2609140147,4155.961104327638,89784.2609140147,4155.961104327638
LINE,S-RBAR,56.19,89763.84280889975,3189.643902183719,89735.35429851014,3141.213434521394
LINE,S-RBAR,56.19,89777.63375634227,3181.531580158703,89749.14524595266,3133.10111249638
LINE,S-RBAR,165.13,89728.72714083771,3116.876468446351,89728.72714083771,2951.750000001394
LINE,S-RBAR,165.13,89744.72714083771,3116.876468446351,89744.72714083771,2951.750000001394
LINE,S-RBAR,482.37,89696.72714083771,2919.750000001394,89214.35689279975,2919.750000001394
LINE,S-RBAR,16.0,89214.35689279975,2919.750000001394,89214.35689279975,2903.750000001395
LINE,S-RBAR,482.37,89696.72714083771,2903.750000001395,89214.35689279975,2903.750000001395
LINE,S-RBAR,813.88,87818.26091399386,4019.7500000014,87818.26091399386,3205.868546233707
LINE,S-RBAR,813.88,87834.26091399386,4019.7500000014,87834.26091399386,3205.868546233707
LINE,S-RBAR,16.0,87818.26091399386,4019.7500000014,87834.26091399386,4019.7500000014
LINE,S-RBAR,56.19,87824.88807166628,3181.531580158663,87853.37658205586,3133.101112496379
LINE,S-RBAR,56.19,87838.67901910881,3189.643902183678,87867.16752949839,3141.213434521394
LINE,S-RBAR,165.13,87857.79468717083,3116.87646844635,87857.79468717083,2951.750000001394
LINE,S-RBAR,165.13,87873.79468717081,3116.87646844635,87873.79468717081,2951.750000001394
LINE,S-RBAR,482.37,87905.79468717081,2903.750000001395,88388.16493520877,2903.750000001395
LINE,S-RBAR,16.0,88388.16493520877,2903.750000001395,88388.16493520877,2919.750000001394
LINE,S-RBAR,482.37,87905.79468717081,2919.750000001394,88388.16493520877,2919.750000001394
